user_number,session_group,trialIndex,tubeTypeIndex,tip_direction,face_id,faceSide,towards_away,raw_angle,angle,latency,valid,sightType
253,2V1UR01,30,3,left,ID015,right,away,-37,37,2801,True,sighted
253,2V1UR01,31,1,right,ID015,right,towards,33,33,2614,True,sighted
254,2V1UR01,0,3,right,ID030,left,away,6,6,29528,True,sighted
254,2V1UR01,1,0,left,ID030,left,towards,-4,4,7010,True,sighted
254,2V1UR01,2,0,right,ID030,right,towards,5,5,2801,True,sighted
254,2V1UR01,3,1,left,ID015,left,towards,-18,18,7337,True,sighted
254,2V1UR01,4,3,left,ID030,left,towards,-41,41,5267,False,sighted
254,2V1UR01,5,2,right,ID030,right,towards,19,19,3706,True,sighted
254,2V1UR01,6,1,left,ID030,left,towards,-20,20,4146,True,sighted
254,2V1UR01,7,3,left,ID030,right,away,29,29,2883,True,sighted
254,2V1UR01,8,3,right,ID015,right,towards,34,34,2184,True,sighted
254,2V1UR01,9,2,left,ID030,right,away,-10,10,1699,True,sighted
254,2V1UR01,10,3,left,ID015,right,away,-19,19,2425,True,sighted
254,2V1UR01,11,1,right,ID015,right,towards,9,9,3688,True,sighted
254,2V1UR01,12,2,right,ID015,right,towards,9,9,2653,True,sighted
254,2V1UR01,13,2,left,ID015,left,towards,-13,13,1766,True,sighted
254,2V1UR01,14,0,left,ID015,left,towards,-4,4,1380,True,sighted
254,2V1UR01,15,2,left,ID015,right,away,-10,10,1873,True,sighted
254,2V1UR01,16,3,left,ID015,left,towards,-22,22,2595,True,sighted
254,2V1UR01,17,0,right,ID015,right,towards,6,6,1907,True,sighted
254,2V1UR01,18,1,right,ID030,right,towards,12,12,2517,True,sighted
254,2V1UR01,19,1,right,ID030,left,away,11,11,2017,True,sighted
254,2V1UR01,20,0,right,ID030,left,away,6,6,2346,True,sighted
254,2V1UR01,21,2,left,ID030,left,towards,-8,8,1687,True,sighted
254,2V1UR01,22,3,right,ID030,right,towards,26,26,2827,True,sighted
254,2V1UR01,23,3,right,ID015,left,away,20,20,2110,True,sighted
254,2V1UR01,24,0,left,ID030,right,away,-5,5,1773,True,sighted
254,2V1UR01,25,0,right,ID015,left,away,9,9,2815,True,sighted
254,2V1UR01,26,0,left,ID015,right,away,-8,8,7692,True,sighted
254,2V1UR01,27,1,left,ID030,right,away,-17,17,6851,True,sighted
254,2V1UR01,28,1,left,ID015,right,away,-13,13,1903,True,sighted
254,2V1UR01,29,2,right,ID015,left,away,10,10,1601,True,sighted
254,2V1UR01,30,2,right,ID030,left,away,10,10,1605,True,sighted
254,2V1UR01,31,1,right,ID015,left,away,11,11,2361,True,sighted
255,2V1UR01,0,2,right,ID030,left,away,15,15,148252,True,sighted
255,2V1UR01,1,1,right,ID015,left,away,24,24,8491,True,sighted
255,2V1UR01,2,1,left,ID015,right,away,-37,37,7022,True,sighted
255,2V1UR01,3,2,left,ID015,left,towards,18,18,3729,True,sighted
255,2V1UR01,4,1,right,ID015,right,towards,45,45,3120,False,sighted
255,2V1UR01,5,3,right,ID030,left,away,-46,46,3339,False,sighted
255,2V1UR01,6,2,left,ID030,right,away,17,17,2070,True,sighted
255,2V1UR01,7,1,right,ID030,right,towards,-33,33,3733,True,sighted
255,2V1UR01,8,2,right,ID015,right,towards,19,19,2056,True,sighted
255,2V1UR01,9,1,left,ID030,right,away,-29,29,4020,True,sighted
255,2V1UR01,10,3,right,ID030,right,towards,-41,41,4021,False,sighted
255,2V1UR01,11,0,left,ID015,right,away,-27,27,3338,True,sighted
255,2V1UR01,12,2,right,ID015,left,away,29,29,2324,True,sighted
255,2V1UR01,13,0,right,ID015,right,towards,30,30,3010,True,sighted
255,2V1UR01,14,2,left,ID015,right,away,-29,29,3388,True,sighted
255,2V1UR01,15,0,left,ID030,right,away,-38,38,3110,True,sighted
255,2V1UR01,16,2,left,ID030,left,towards,-43,43,3509,False,sighted
255,2V1UR01,17,0,right,ID030,right,towards,41,41,3145,False,sighted
255,2V1UR01,18,2,right,ID030,right,towards,38,38,2992,True,sighted
255,2V1UR01,19,0,right,ID015,left,away,38,38,3121,True,sighted
255,2V1UR01,20,1,left,ID015,left,towards,-51,51,3624,False,sighted
255,2V1UR01,21,3,left,ID015,left,towards,-69,69,4884,False,sighted
255,2V1UR01,22,3,right,ID015,right,towards,64,64,4077,False,sighted
255,2V1UR01,23,0,right,ID030,left,away,42,42,3535,False,sighted
255,2V1UR01,24,3,left,ID030,right,away,-55,55,3832,False,sighted
255,2V1UR01,25,1,right,ID030,left,away,51,51,3771,False,sighted
255,2V1UR01,26,0,left,ID015,left,towards,-40,40,3158,False,sighted
255,2V1UR01,27,3,right,ID015,left,away,63,63,3757,False,sighted
255,2V1UR01,28,3,left,ID015,right,away,-56,56,4691,False,sighted
255,2V1UR01,29,1,left,ID030,left,towards,-50,50,3590,False,sighted
255,2V1UR01,30,0,left,ID030,left,towards,-50,50,3394,False,sighted
255,2V1UR01,31,3,left,ID030,left,towards,-70,70,3992,False,sighted
256,2V1UR01,0,0,right,ID015,left,away,0,0,132523,False,sighted
256,2V1UR01,1,1,left,ID030,left,towards,0,0,2758,False,sighted
256,2V1UR01,2,2,right,ID015,left,away,0,0,3680,False,sighted
256,2V1UR01,3,1,left,ID015,left,towards,0,0,2200,False,sighted
256,2V1UR01,4,1,right,ID030,right,towards,0,0,9984,False,sighted
256,2V1UR01,5,2,left,ID015,left,towards,0,0,40151,False,sighted
256,2V1UR01,6,3,right,ID030,right,towards,0,0,2375,False,sighted
256,2V1UR01,7,1,left,ID015,right,away,0,0,2824,False,sighted
256,2V1UR01,8,2,right,ID015,right,towards,0,0,2287,False,sighted
256,2V1UR01,9,1,right,ID030,left,away,0,0,1383,False,sighted
256,2V1UR01,10,0,right,ID015,right,towards,0,0,1391,False,sighted
256,2V1UR01,11,2,left,ID030,right,away,0,0,1191,False,sighted
256,2V1UR01,12,0,left,ID030,right,away,0,0,767,False,sighted
256,2V1UR01,13,1,right,ID015,left,away,0,0,471,False,sighted
256,2V1UR01,14,1,left,ID030,right,away,0,0,399,False,sighted
256,2V1UR01,15,0,left,ID015,right,away,0,0,663,False,sighted
256,2V1UR01,16,2,left,ID030,left,towards,0,0,3272,False,sighted
256,2V1UR01,17,1,right,ID015,right,towards,0,0,1535,False,sighted
256,2V1UR01,18,3,right,ID015,right,towards,0,0,1391,False,sighted
256,2V1UR01,19,0,right,ID030,left,away,0,0,1511,False,sighted
256,2V1UR01,20,0,left,ID030,left,towards,0,0,1087,False,sighted
256,2V1UR01,21,3,right,ID015,left,away,0,0,11463,False,sighted
256,2V1UR01,22,3,left,ID015,left,towards,0,0,1095,False,sighted
256,2V1UR01,23,2,right,ID030,left,away,0,0,1599,False,sighted
256,2V1UR01,24,0,left,ID015,left,towards,0,0,1055,False,sighted
256,2V1UR01,25,3,left,ID015,right,away,0,0,1183,False,sighted
256,2V1UR01,26,2,right,ID030,right,towards,0,0,1943,False,sighted
256,2V1UR01,27,3,left,ID030,right,away,0,0,519,False,sighted
256,2V1UR01,28,2,left,ID015,right,away,0,0,759,False,sighted
256,2V1UR01,29,3,right,ID030,left,away,0,0,735,False,sighted
256,2V1UR01,30,0,right,ID030,right,towards,0,0,679,False,sighted
256,2V1UR01,31,3,left,ID030,left,towards,0,0,807,False,sighted
257,2V1UR01,0,1,left,ID030,left,towards,-18,18,88372,True,sighted
257,2V1UR01,1,3,left,ID015,right,away,-29,29,10751,True,sighted
257,2V1UR01,2,0,right,ID030,right,towards,18,18,4065,True,sighted
257,2V1UR01,3,0,left,ID030,left,towards,-19,19,3283,True,sighted
257,2V1UR01,4,2,left,ID030,right,away,-26,26,2669,True,sighted
257,2V1UR01,5,1,right,ID030,left,away,22,22,4481,True,sighted
257,2V1UR01,6,0,right,ID015,right,towards,13,13,5221,True,sighted
257,2V1UR01,7,1,left,ID030,right,away,-19,19,3036,True,sighted
257,2V1UR01,8,1,left,ID015,right,away,-24,24,2908,True,sighted
257,2V1UR01,9,2,right,ID015,right,towards,18,18,2998,True,sighted
257,2V1UR01,10,2,right,ID015,left,away,22,22,2957,True,sighted
257,2V1UR01,11,3,left,ID030,right,away,-31,31,4030,True,sighted
257,2V1UR01,12,1,right,ID030,right,towards,32,32,3016,True,sighted
257,2V1UR01,13,3,right,ID030,left,away,30,30,3929,True,sighted
257,2V1UR01,14,0,left,ID015,left,towards,-16,16,1855,True,sighted
257,2V1UR01,15,2,right,ID030,left,away,16,16,2505,True,sighted
257,2V1UR01,16,0,left,ID030,right,away,-17,17,2336,True,sighted
257,2V1UR01,17,2,right,ID030,right,towards,19,19,2314,True,sighted
257,2V1UR01,18,1,right,ID015,right,towards,28,28,3390,True,sighted
257,2V1UR01,19,2,left,ID015,right,away,-18,18,2379,True,sighted
257,2V1UR01,20,2,left,ID030,left,towards,-19,19,3808,True,sighted
257,2V1UR01,21,3,right,ID015,right,towards,28,28,2931,True,sighted
257,2V1UR01,22,0,right,ID030,left,away,24,24,2072,True,sighted
257,2V1UR01,23,3,left,ID015,left,towards,-36,36,2163,True,sighted
257,2V1UR01,24,3,right,ID030,right,towards,36,36,3110,True,sighted
257,2V1UR01,25,0,left,ID015,right,away,-19,19,2399,True,sighted
257,2V1UR01,26,3,right,ID015,left,away,33,33,2159,True,sighted
257,2V1UR01,27,1,left,ID015,left,towards,-33,33,2182,True,sighted
257,2V1UR01,28,0,right,ID015,left,away,18,18,1631,True,sighted
257,2V1UR01,29,3,left,ID030,left,towards,-33,33,2983,True,sighted
257,2V1UR01,30,2,left,ID015,left,towards,-20,20,2242,True,sighted
257,2V1UR01,31,1,right,ID015,left,away,36,36,3564,True,sighted
258,2V1UR01,0,3,right,ID015,left,away,7,7,514810,True,sighted
258,2V1UR01,1,0,left,ID015,right,away,-10,10,25236,True,sighted
258,2V1UR01,2,3,left,ID030,right,away,-19,19,25392,True,sighted
258,2V1UR01,3,0,left,ID030,left,towards,-10,10,16326,True,sighted
258,2V1UR01,4,2,left,ID015,right,away,-16,16,64928,True,sighted
258,2V1UR01,5,2,left,ID015,left,towards,-14,14,7451,True,sighted
258,2V1UR01,6,2,left,ID030,left,towards,-16,16,6975,True,sighted
258,2V1UR01,7,3,left,ID015,right,away,-16,16,3267,True,sighted
258,2V1UR01,8,1,left,ID015,left,towards,-9,9,9059,True,sighted
258,2V1UR01,9,0,left,ID015,left,towards,-9,9,9456,True,sighted
258,2V1UR01,10,0,right,ID015,right,towards,4,4,8482,True,sighted
258,2V1UR01,11,0,right,ID030,left,away,6,6,5370,True,sighted
258,2V1UR01,12,3,right,ID015,right,towards,11,11,4821,True,sighted
258,2V1UR01,13,1,right,ID030,left,away,8,8,6123,True,sighted
258,2V1UR01,14,1,left,ID030,left,towards,-9,9,4619,True,sighted
258,2V1UR01,15,1,left,ID030,right,away,-10,10,12581,True,sighted
258,2V1UR01,16,0,left,ID030,right,away,-12,12,5322,True,sighted
258,2V1UR01,17,3,left,ID015,left,towards,-14,14,24350,True,sighted
258,2V1UR01,18,0,right,ID015,left,away,7,7,4448,True,sighted
258,2V1UR01,19,2,right,ID015,right,towards,10,10,4124,True,sighted
258,2V1UR01,20,2,right,ID015,left,away,7,7,3578,True,sighted
258,2V1UR01,21,3,left,ID030,left,towards,-9,9,3346,True,sighted
258,2V1UR01,22,3,right,ID030,right,towards,15,15,10844,True,sighted
258,2V1UR01,23,0,right,ID030,right,towards,10,10,8218,True,sighted
258,2V1UR01,24,2,right,ID030,right,towards,10,10,5609,True,sighted
258,2V1UR01,25,1,right,ID015,left,away,16,16,6058,True,sighted
258,2V1UR01,26,1,left,ID015,right,away,-12,12,5190,True,sighted
258,2V1UR01,27,1,right,ID030,right,towards,11,11,3944,True,sighted
258,2V1UR01,28,1,right,ID015,right,towards,13,13,5001,True,sighted
258,2V1UR01,29,2,right,ID030,left,away,10,10,6400,True,sighted
258,2V1UR01,30,2,left,ID030,right,away,-10,10,3541,True,sighted
258,2V1UR01,31,3,right,ID030,left,away,15,15,9050,True,sighted
259,2V1UR01,0,2,left,ID030,left,towards,0,0,105351,False,sighted
259,2V1UR01,1,0,left,ID015,left,towards,0,0,1756,False,sighted
259,2V1UR01,2,1,right,ID015,right,towards,0,0,1275,False,sighted
259,2V1UR01,3,3,right,ID015,left,away,-6,6,12088,True,sighted
259,2V1UR01,4,2,left,ID030,right,away,-4,4,8240,True,sighted
259,2V1UR01,5,3,left,ID030,left,towards,-20,20,6492,True,sighted
259,2V1UR01,6,2,right,ID030,right,towards,10,10,4271,True,sighted
259,2V1UR01,7,3,left,ID015,right,away,-22,22,7049,True,sighted
259,2V1UR01,8,3,right,ID015,right,towards,17,17,3368,True,sighted
259,2V1UR01,9,0,left,ID030,left,towards,-4,4,2639,True,sighted
259,2V1UR01,10,2,right,ID015,left,away,5,5,2453,True,sighted
259,2V1UR01,11,0,right,ID030,right,towards,5,5,3675,True,sighted
259,2V1UR01,12,2,right,ID015,right,towards,7,7,2712,True,sighted
259,2V1UR01,13,0,right,ID030,left,away,11,11,4123,True,sighted
259,2V1UR01,14,1,left,ID015,right,away,8,8,2452,True,sighted
259,2V1UR01,15,1,left,ID030,left,towards,-8,8,2593,True,sighted
259,2V1UR01,16,0,right,ID015,left,away,4,4,2066,True,sighted
259,2V1UR01,17,0,left,ID015,right,away,-5,5,2111,True,sighted
259,2V1UR01,18,1,left,ID015,left,towards,-10,10,3842,True,sighted
259,2V1UR01,19,2,left,ID015,left,towards,-8,8,2854,True,sighted
259,2V1UR01,20,3,right,ID030,right,towards,8,8,2445,True,sighted
259,2V1UR01,21,2,left,ID015,right,away,-4,4,3060,True,sighted
259,2V1UR01,22,1,right,ID015,left,away,10,10,2928,True,sighted
259,2V1UR01,23,1,left,ID030,right,away,-8,8,2606,True,sighted
259,2V1UR01,24,0,right,ID015,right,towards,5,5,2206,True,sighted
259,2V1UR01,25,2,right,ID030,left,away,9,9,2492,True,sighted
259,2V1UR01,26,1,right,ID030,left,away,5,5,2064,True,sighted
259,2V1UR01,27,0,left,ID030,right,away,-6,6,2247,True,sighted
259,2V1UR01,28,1,right,ID030,right,towards,5,5,1630,True,sighted
259,2V1UR01,29,3,left,ID015,left,towards,-14,14,2819,True,sighted
259,2V1UR01,30,3,left,ID030,right,away,9,9,1912,True,sighted
259,2V1UR01,31,3,right,ID030,left,away,16,16,4443,True,sighted
260,2V1UR01,0,1,right,ID015,left,away,4,4,124728,True,sighted
260,2V1UR01,1,0,left,ID030,left,towards,-11,11,18864,True,sighted
260,2V1UR01,2,1,left,ID015,right,away,-7,7,14144,True,sighted
260,2V1UR01,3,0,left,ID015,left,towards,-7,7,37192,True,sighted
260,2V1UR01,4,3,left,ID030,right,away,-58,58,31288,False,sighted
260,2V1UR01,5,2,left,ID015,left,towards,-17,17,3912,True,sighted
260,2V1UR01,6,0,right,ID015,left,away,11,11,2590,True,sighted
260,2V1UR01,7,1,left,ID030,right,away,-34,34,3287,True,sighted
260,2V1UR01,8,1,right,ID015,right,towards,40,40,5449,False,sighted
260,2V1UR01,9,3,right,ID015,right,towards,44,44,3720,False,sighted
260,2V1UR01,10,3,right,ID015,left,away,-41,41,4015,False,sighted
260,2V1UR01,11,3,left,ID030,left,towards,-47,47,3534,False,sighted
260,2V1UR01,12,1,left,ID030,left,towards,-45,45,3809,False,sighted
260,2V1UR01,13,3,left,ID015,right,away,-36,36,3543,True,sighted
260,2V1UR01,14,2,right,ID030,left,away,21,21,3303,True,sighted
260,2V1UR01,15,0,left,ID015,right,away,-26,26,2822,True,sighted
260,2V1UR01,16,2,right,ID015,right,towards,38,38,3601,True,sighted
260,2V1UR01,17,0,left,ID030,right,away,-32,32,3383,True,sighted
260,2V1UR01,18,3,right,ID030,right,towards,33,33,2695,True,sighted
260,2V1UR01,19,0,right,ID030,left,away,42,42,6558,False,sighted
260,2V1UR01,20,0,right,ID030,right,towards,42,42,3112,False,sighted
260,2V1UR01,21,2,left,ID030,left,towards,-40,40,3193,False,sighted
260,2V1UR01,22,3,right,ID030,left,away,37,37,2541,True,sighted
260,2V1UR01,23,1,right,ID030,right,towards,39,39,2695,True,sighted
260,2V1UR01,24,2,left,ID015,right,away,-27,27,2856,True,sighted
260,2V1UR01,25,1,right,ID030,left,away,40,40,3064,False,sighted
260,2V1UR01,26,2,left,ID030,right,away,-31,31,3751,True,sighted
260,2V1UR01,27,2,right,ID015,left,away,43,43,2726,False,sighted
260,2V1UR01,28,3,left,ID015,left,towards,-44,44,3192,False,sighted
260,2V1UR01,29,2,right,ID030,right,towards,50,50,3751,False,sighted
260,2V1UR01,30,1,left,ID015,left,towards,-42,42,2903,False,sighted
260,2V1UR01,31,0,right,ID015,right,towards,45,45,2800,False,sighted
261,2V1UR01,0,3,left,ID015,left,towards,-10,10,88085,True,sighted
261,2V1UR01,1,2,left,ID015,right,away,-8,8,1727,True,sighted
261,2V1UR01,2,0,right,ID015,left,away,5,5,1295,True,sighted
261,2V1UR01,3,3,right,ID030,left,away,11,11,1760,True,sighted
261,2V1UR01,4,2,right,ID015,right,towards,7,7,1551,True,sighted
261,2V1UR01,5,2,right,ID015,left,away,12,12,1551,True,sighted
261,2V1UR01,6,0,left,ID030,right,away,-10,10,1744,True,sighted
261,2V1UR01,7,1,right,ID015,right,towards,17,17,1591,True,sighted
261,2V1UR01,8,1,left,ID015,right,away,-13,13,1551,True,sighted
261,2V1UR01,9,1,left,ID030,right,away,-12,12,1415,True,sighted
261,2V1UR01,10,0,left,ID015,left,towards,-9,9,1175,True,sighted
261,2V1UR01,11,3,left,ID015,right,away,-14,14,1391,True,sighted
261,2V1UR01,12,1,right,ID030,right,towards,12,12,1511,True,sighted
261,2V1UR01,13,2,left,ID030,right,away,-10,10,1752,True,sighted
261,2V1UR01,14,3,left,ID030,right,away,-14,14,1400,True,sighted
261,2V1UR01,15,2,left,ID015,left,towards,-14,14,1592,True,sighted
261,2V1UR01,16,3,right,ID015,left,away,13,13,1376,True,sighted
261,2V1UR01,17,2,right,ID030,left,away,10,10,1304,True,sighted
261,2V1UR01,18,0,left,ID015,right,away,-11,11,1400,True,sighted
261,2V1UR01,19,0,right,ID015,right,towards,12,12,1384,True,sighted
261,2V1UR01,20,1,right,ID015,left,away,11,11,1496,True,sighted
261,2V1UR01,21,3,right,ID015,right,towards,15,15,1384,True,sighted
261,2V1UR01,22,1,left,ID015,left,towards,-11,11,1383,True,sighted
261,2V1UR01,23,1,left,ID030,left,towards,-13,13,1344,True,sighted
261,2V1UR01,24,1,right,ID030,left,away,13,13,1359,True,sighted
261,2V1UR01,25,0,left,ID030,left,towards,-10,10,1344,True,sighted
261,2V1UR01,26,2,left,ID030,left,towards,-11,11,1167,True,sighted
261,2V1UR01,27,0,right,ID030,left,away,11,11,1304,True,sighted
261,2V1UR01,28,2,right,ID030,right,towards,10,10,1471,True,sighted
261,2V1UR01,29,0,right,ID030,right,towards,8,8,1208,True,sighted
261,2V1UR01,30,3,left,ID030,left,towards,-13,13,1719,True,sighted
261,2V1UR01,31,3,right,ID030,right,towards,16,16,1511,True,sighted
262,2V1UR01,0,0,left,ID030,left,towards,0,0,211981,False,sighted
262,2V1UR01,1,3,right,ID015,right,towards,0,0,197,False,sighted
262,2V1UR01,2,3,left,ID015,left,towards,0,0,161,False,sighted
262,2V1UR01,3,0,left,ID015,left,towards,0,0,159,False,sighted
262,2V1UR01,4,0,left,ID030,right,away,0,0,151,False,sighted
262,2V1UR01,5,0,left,ID015,right,away,0,0,144,False,sighted
262,2V1UR01,6,1,left,ID030,right,away,0,0,135,False,sighted
262,2V1UR01,7,1,left,ID015,left,towards,0,0,144,False,sighted
262,2V1UR01,8,0,right,ID030,left,away,0,0,159,False,sighted
262,2V1UR01,9,2,left,ID015,left,towards,0,0,151,False,sighted
262,2V1UR01,10,3,left,ID015,right,away,0,0,151,False,sighted
262,2V1UR01,11,2,left,ID030,left,towards,0,0,151,False,sighted
262,2V1UR01,12,1,right,ID030,right,towards,0,0,151,False,sighted
262,2V1UR01,13,1,left,ID030,left,towards,0,0,159,False,sighted
262,2V1UR01,14,3,right,ID030,right,towards,0,0,175,False,sighted
262,2V1UR01,15,0,right,ID015,right,towards,0,0,151,False,sighted
262,2V1UR01,16,0,right,ID015,left,away,0,0,167,False,sighted
262,2V1UR01,17,2,right,ID015,left,away,0,0,151,False,sighted
262,2V1UR01,18,0,right,ID030,right,towards,0,0,206,False,sighted
262,2V1UR01,19,2,right,ID015,right,towards,0,0,185,False,sighted
262,2V1UR01,20,1,left,ID015,right,away,0,0,167,False,sighted
262,2V1UR01,21,1,right,ID030,left,away,0,0,151,False,sighted
262,2V1UR01,22,1,right,ID015,right,towards,0,0,184,False,sighted
262,2V1UR01,23,1,right,ID015,left,away,0,0,175,False,sighted
262,2V1UR01,24,2,left,ID030,right,away,0,0,151,False,sighted
262,2V1UR01,25,2,left,ID015,right,away,0,0,175,False,sighted
262,2V1UR01,26,3,left,ID030,right,away,0,0,135,False,sighted
262,2V1UR01,27,3,right,ID015,left,away,0,0,167,False,sighted
262,2V1UR01,28,3,right,ID030,left,away,0,0,192,False,sighted
262,2V1UR01,29,3,left,ID030,left,towards,0,0,175,False,sighted
262,2V1UR01,30,2,right,ID030,left,away,0,0,191,False,sighted
262,2V1UR01,31,2,right,ID030,right,towards,0,0,183,False,sighted
263,2V1UR01,0,0,right,ID030,left,away,13,13,239236,True,sighted
263,2V1UR01,1,2,right,ID030,left,away,17,17,15458,True,sighted
263,2V1UR01,2,1,right,ID030,left,away,28,28,15646,True,sighted
263,2V1UR01,3,0,left,ID030,left,towards,-13,13,17259,True,sighted
263,2V1UR01,4,1,left,ID030,right,away,-28,28,18860,True,sighted
263,2V1UR01,5,3,left,ID015,right,away,-40,40,14238,False,sighted
263,2V1UR01,6,3,right,ID030,left,away,36,36,12169,True,sighted
263,2V1UR01,7,3,right,ID015,right,towards,38,38,8640,True,sighted
263,2V1UR01,8,2,right,ID015,right,towards,18,18,10953,True,sighted
263,2V1UR01,9,1,right,ID015,right,towards,26,26,11643,True,sighted
263,2V1UR01,10,1,left,ID030,left,towards,-25,25,8376,True,sighted
263,2V1UR01,11,3,right,ID030,right,towards,39,39,8316,True,sighted
263,2V1UR01,12,2,right,ID015,left,away,22,22,8853,True,sighted
263,2V1UR01,13,2,left,ID030,right,away,-19,19,5785,True,sighted
263,2V1UR01,14,2,left,ID015,right,away,-21,21,9797,True,sighted
263,2V1UR01,15,0,left,ID015,right,away,-8,8,8243,True,sighted
263,2V1UR01,16,2,right,ID030,right,towards,19,19,5565,True,sighted
263,2V1UR01,17,1,left,ID015,right,away,-23,23,5506,True,sighted
263,2V1UR01,18,3,left,ID030,right,away,-39,39,8503,True,sighted
263,2V1UR01,19,0,right,ID015,right,towards,10,10,7021,True,sighted
263,2V1UR01,20,2,left,ID030,left,towards,-14,14,8205,True,sighted
263,2V1UR01,21,0,left,ID015,left,towards,-10,10,8368,True,sighted
263,2V1UR01,22,3,right,ID015,left,away,32,32,9242,True,sighted
263,2V1UR01,23,0,right,ID030,right,towards,11,11,4968,True,sighted
263,2V1UR01,24,3,left,ID030,left,towards,-31,31,6907,True,sighted
263,2V1UR01,25,1,right,ID015,left,away,21,21,6429,True,sighted
263,2V1UR01,26,1,right,ID030,right,towards,23,23,6297,True,sighted
263,2V1UR01,27,2,left,ID015,left,towards,-11,11,4012,True,sighted
263,2V1UR01,28,3,left,ID015,left,towards,-33,33,5125,True,sighted
263,2V1UR01,29,1,left,ID015,left,towards,-26,26,8511,True,sighted
263,2V1UR01,30,0,left,ID030,right,away,-13,13,7980,True,sighted
263,2V1UR01,31,0,right,ID015,left,away,14,14,3786,True,sighted
264,2V1UR01,0,3,left,ID015,right,away,0,0,17504,False,sighted
264,2V1UR01,1,2,left,ID030,right,away,0,0,230,False,sighted
264,2V1UR01,2,1,right,ID015,right,towards,0,0,191,False,sighted
264,2V1UR01,3,2,right,ID015,right,towards,0,0,167,False,sighted
264,2V1UR01,4,1,right,ID030,left,away,0,0,176,False,sighted
264,2V1UR01,5,2,left,ID015,right,away,0,0,183,False,sighted
264,2V1UR01,6,3,right,ID030,left,away,0,0,183,False,sighted
264,2V1UR01,7,1,left,ID015,left,towards,0,0,183,False,sighted
264,2V1UR01,8,0,right,ID030,right,towards,0,0,182,False,sighted
264,2V1UR01,9,0,left,ID015,left,towards,0,0,200,False,sighted
264,2V1UR01,10,2,right,ID030,left,away,0,0,208,False,sighted
264,2V1UR01,11,3,left,ID015,left,towards,0,0,215,False,sighted
264,2V1UR01,12,0,left,ID030,right,away,0,0,191,False,sighted
264,2V1UR01,13,3,left,ID030,left,towards,0,0,215,False,sighted
264,2V1UR01,14,3,left,ID030,right,away,0,0,215,False,sighted
264,2V1UR01,15,1,right,ID030,right,towards,0,0,199,False,sighted
264,2V1UR01,16,0,right,ID015,right,towards,0,0,199,False,sighted
264,2V1UR01,17,1,left,ID015,right,away,0,0,183,False,sighted
264,2V1UR01,18,0,right,ID015,left,away,0,0,207,False,sighted
264,2V1UR01,19,3,right,ID015,right,towards,0,0,439,False,sighted
264,2V1UR01,20,0,left,ID015,right,away,0,0,270,False,sighted
264,2V1UR01,21,3,right,ID015,left,away,0,0,240,False,sighted
264,2V1UR01,22,0,left,ID030,left,towards,0,0,232,False,sighted
264,2V1UR01,23,2,left,ID015,left,towards,0,0,199,False,sighted
264,2V1UR01,24,2,left,ID030,left,towards,0,0,215,False,sighted
264,2V1UR01,25,2,right,ID030,right,towards,0,0,207,False,sighted
264,2V1UR01,26,0,right,ID030,left,away,0,0,199,False,sighted
264,2V1UR01,27,1,left,ID030,left,towards,0,0,191,False,sighted
264,2V1UR01,28,2,right,ID015,left,away,0,0,207,False,sighted
264,2V1UR01,29,3,right,ID030,right,towards,0,0,193,False,sighted
264,2V1UR01,30,1,left,ID030,right,away,0,0,206,False,sighted
264,2V1UR01,31,1,right,ID015,left,away,0,0,191,False,sighted
265,2V1UR01,0,3,right,ID015,right,towards,21,21,116317,True,sighted
265,2V1UR01,1,0,left,ID015,left,towards,-19,19,8015,True,sighted
265,2V1UR01,2,3,left,ID015,right,away,36,36,5544,True,sighted
265,2V1UR01,3,3,right,ID015,left,away,29,29,10488,True,sighted
265,2V1UR01,4,1,right,ID030,right,towards,25,25,7049,True,sighted
265,2V1UR01,5,2,right,ID015,right,towards,17,17,4366,True,sighted
265,2V1UR01,6,1,left,ID015,right,away,-24,24,7592,True,sighted
265,2V1UR01,7,3,right,ID030,right,towards,32,32,4311,True,sighted
265,2V1UR01,8,3,right,ID030,left,away,27,27,2937,True,sighted
265,2V1UR01,9,2,left,ID030,right,away,-17,17,2860,True,sighted
265,2V1UR01,10,3,left,ID030,left,towards,-29,29,4830,True,sighted
265,2V1UR01,11,1,left,ID015,left,towards,-24,24,3568,True,sighted
265,2V1UR01,12,0,right,ID030,right,towards,12,12,3066,True,sighted
265,2V1UR01,13,3,left,ID030,right,away,-25,25,2378,True,sighted
265,2V1UR01,14,1,right,ID015,right,towards,20,20,3200,True,sighted
265,2V1UR01,15,2,left,ID015,right,away,-14,14,3176,True,sighted
265,2V1UR01,16,0,left,ID015,right,away,-13,13,3627,True,sighted
265,2V1UR01,17,0,right,ID030,left,away,13,13,2537,True,sighted
265,2V1UR01,18,0,left,ID030,left,towards,-13,13,2065,True,sighted
265,2V1UR01,19,2,left,ID030,left,towards,-14,14,4798,True,sighted
265,2V1UR01,20,2,left,ID015,left,towards,-13,13,3123,True,sighted
265,2V1UR01,21,0,left,ID030,right,away,-11,11,2286,True,sighted
265,2V1UR01,22,2,right,ID030,right,towards,11,11,2999,True,sighted
265,2V1UR01,23,3,left,ID015,left,towards,-28,28,4371,True,sighted
265,2V1UR01,24,0,right,ID015,left,away,13,13,3396,True,sighted
