user_number,session_group,trialIndex,tubeTypeIndex,tip_direction,face_id,faceSide,towards_away,raw_angle,latency
259,2V1UR01,2,1,right,ID015,right,towards,0,1275
259,2V1UR01,3,3,right,ID015,left,away,-6,12088
259,2V1UR01,4,2,left,ID030,right,away,-4,8240
259,2V1UR01,5,3,left,ID030,left,towards,-20,6492
259,2V1UR01,6,2,right,ID030,right,towards,10,4271
259,2V1UR01,7,3,left,ID015,right,away,-22,7049
259,2V1UR01,8,3,right,ID015,right,towards,17,3368
259,2V1UR01,9,0,left,ID030,left,towards,-4,2639
259,2V1UR01,10,2,right,ID015,left,away,5,2453
259,2V1UR01,11,0,right,ID030,right,towards,5,3675
259,2V1UR01,12,2,right,ID015,right,towards,7,2712
259,2V1UR01,13,0,right,ID030,left,away,11,4123
259,2V1UR01,14,1,left,ID015,right,away,8,2452
259,2V1UR01,15,1,left,ID030,left,towards,-8,2593
259,2V1UR01,16,0,right,ID015,left,away,4,2066
259,2V1UR01,17,0,left,ID015,right,away,-5,2111
259,2V1UR01,18,1,left,ID015,left,towards,-10,3842
259,2V1UR01,19,2,left,ID015,left,towards,-8,2854
259,2V1UR01,20,3,right,ID030,right,towards,8,2445
259,2V1UR01,21,2,left,ID015,right,away,-4,3060
259,2V1UR01,22,1,right,ID015,left,away,10,2928
259,2V1UR01,23,1,left,ID030,right,away,-8,2606
259,2V1UR01,24,0,right,ID015,right,towards,5,2206
259,2V1UR01,25,2,right,ID030,left,away,9,2492
259,2V1UR01,26,1,right,ID030,left,away,5,2064
259,2V1UR01,27,0,left,ID030,right,away,-6,2247
259,2V1UR01,28,1,right,ID030,right,towards,5,1630
259,2V1UR01,29,3,left,ID015,left,towards,-14,2819
259,2V1UR01,30,3,left,ID030,right,away,9,1912
259,2V1UR01,31,3,right,ID030,left,away,16,4443
260,2V1UR01,0,1,right,ID015,left,away,4,124728
260,2V1UR01,1,0,left,ID030,left,towards,-11,18864
260,2V1UR01,2,1,left,ID015,right,away,-7,14144
260,2V1UR01,3,0,left,ID015,left,towards,-7,37192
260,2V1UR01,4,3,left,ID030,right,away,-58,31288
260,2V1UR01,5,2,left,ID015,left,towards,-17,3912
260,2V1UR01,6,0,right,ID015,left,away,11,2590
260,2V1UR01,7,1,left,ID030,right,away,-34,3287
260,2V1UR01,8,1,right,ID015,right,towards,40,5449
260,2V1UR01,9,3,right,ID015,right,towards,44,3720
260,2V1UR01,10,3,right,ID015,left,away,-41,4015
260,2V1UR01,11,3,left,ID030,left,towards,-47,3534
260,2V1UR01,12,1,left,ID030,left,towards,-45,3809
260,2V1UR01,13,3,left,ID015,right,away,-36,3543
260,2V1UR01,14,2,right,ID030,left,away,21,3303
260,2V1UR01,15,0,left,ID015,right,away,-26,2822
260,2V1UR01,16,2,right,ID015,right,towards,38,3601
260,2V1UR01,17,0,left,ID030,right,away,-32,3383
260,2V1UR01,18,3,right,ID030,right,towards,33,2695
260,2V1UR01,19,0,right,ID030,left,away,42,6558
260,2V1UR01,20,0,right,ID030,right,towards,42,3112
260,2V1UR01,21,2,left,ID030,left,towards,-40,3193
260,2V1UR01,22,3,right,ID030,left,away,37,2541
260,2V1UR01,23,1,right,ID030,right,towards,39,2695
260,2V1UR01,24,2,left,ID015,right,away,-27,2856
260,2V1UR01,25,1,right,ID030,left,away,40,3064
260,2V1UR01,26,2,left,ID030,right,away,-31,3751
260,2V1UR01,27,2,right,ID015,left,away,43,2726
260,2V1UR01,28,3,left,ID015,left,towards,-44,3192
260,2V1UR01,29,2,right,ID030,right,towards,50,3751
260,2V1UR01,30,1,left,ID015,left,towards,-42,2903
260,2V1UR01,31,0,right,ID015,right,towards,45,2800
261,2V1UR01,0,3,left,ID015,left,towards,-10,88085
261,2V1UR01,1,2,left,ID015,right,away,-8,1727
261,2V1UR01,2,0,right,ID015,left,away,5,1295
261,2V1UR01,3,3,right,ID030,left,away,11,1760
261,2V1UR01,4,2,right,ID015,right,towards,7,1551
261,2V1UR01,5,2,right,ID015,left,away,12,1551
261,2V1UR01,6,0,left,ID030,right,away,-10,1744
261,2V1UR01,7,1,right,ID015,right,towards,17,1591
261,2V1UR01,8,1,left,ID015,right,away,-13,1551
261,2V1UR01,9,1,left,ID030,right,away,-12,1415
261,2V1UR01,10,0,left,ID015,left,towards,-9,1175
261,2V1UR01,11,3,left,ID015,right,away,-14,1391
261,2V1UR01,12,1,right,ID030,right,towards,12,1511
261,2V1UR01,13,2,left,ID030,right,away,-10,1752
261,2V1UR01,14,3,left,ID030,right,away,-14,1400
261,2V1UR01,15,2,left,ID015,left,towards,-14,1592
261,2V1UR01,16,3,right,ID015,left,away,13,1376
261,2V1UR01,17,2,right,ID030,left,away,10,1304
261,2V1UR01,18,0,left,ID015,right,away,-11,1400
261,2V1UR01,19,0,right,ID015,right,towards,12,1384
261,2V1UR01,20,1,right,ID015,left,away,11,1496
261,2V1UR01,21,3,right,ID015,right,towards,15,1384
261,2V1UR01,22,1,left,ID015,left,towards,-11,1383
261,2V1UR01,23,1,left,ID030,left,towards,-13,1344
261,2V1UR01,24,1,right,ID030,left,away,13,1359
261,2V1UR01,25,0,left,ID030,left,towards,-10,1344
261,2V1UR01,26,2,left,ID030,left,towards,-11,1167
261,2V1UR01,27,0,right,ID030,left,away,11,1304
261,2V1UR01,28,2,right,ID030,right,towards,10,1471
261,2V1UR01,29,0,right,ID030,right,towards,8,1208
261,2V1UR01,30,3,left,ID030,left,towards,-13,1719
261,2V1UR01,31,3,right,ID030,right,towards,16,1511
262,2V1UR01,0,0,left,ID030,left,towards,0,211981
262,2V1UR01,1,3,right,ID015,right,towards,0,197
262,2V1UR01,2,3,left,ID015,left,towards,0,161
262,2V1UR01,3,0,left,ID015,left,towards,0,159
262,2V1UR01,4,0,left,ID030,right,away,0,151
262,2V1UR01,5,0,left,ID015,right,away,0,144
262,2V1UR01,6,1,left,ID030,right,away,0,135
262,2V1UR01,7,1,left,ID015,left,towards,0,144
262,2V1UR01,8,0,right,ID030,left,away,0,159
262,2V1UR01,9,2,left,ID015,left,towards,0,151
262,2V1UR01,10,3,left,ID015,right,away,0,151
262,2V1UR01,11,2,left,ID030,left,towards,0,151
262,2V1UR01,12,1,right,ID030,right,towards,0,151
262,2V1UR01,13,1,left,ID030,left,towards,0,159
262,2V1UR01,14,3,right,ID030,right,towards,0,175
262,2V1UR01,15,0,right,ID015,right,towards,0,151
262,2V1UR01,16,0,right,ID015,left,away,0,167
262,2V1UR01,17,2,right,ID015,left,away,0,151
262,2V1UR01,18,0,right,ID030,right,towards,0,206
262,2V1UR01,19,2,right,ID015,right,towards,0,185
262,2V1UR01,20,1,left,ID015,right,away,0,167
262,2V1UR01,21,1,right,ID030,left,away,0,151
262,2V1UR01,22,1,right,ID015,right,towards,0,184
262,2V1UR01,23,1,right,ID015,left,away,0,175
262,2V1UR01,24,2,left,ID030,right,away,0,151
262,2V1UR01,25,2,left,ID015,right,away,0,175
262,2V1UR01,26,3,left,ID030,right,away,0,135
262,2V1UR01,27,3,right,ID015,left,away,0,167
262,2V1UR01,28,3,right,ID030,left,away,0,192
262,2V1UR01,29,3,left,ID030,left,towards,0,175
262,2V1UR01,30,2,right,ID030,left,away,0,191
262,2V1UR01,31,2,right,ID030,right,towards,0,183
263,2V1UR01,0,0,right,ID030,left,away,13,239236
263,2V1UR01,1,2,right,ID030,left,away,17,15458
263,2V1UR01,2,1,right,ID030,left,away,28,15646
263,2V1UR01,3,0,left,ID030,left,towards,-13,17259
263,2V1UR01,4,1,left,ID030,right,away,-28,18860
263,2V1UR01,5,3,left,ID015,right,away,-40,14238
263,2V1UR01,6,3,right,ID030,left,away,36,12169
263,2V1UR01,7,3,right,ID015,right,towards,38,8640
263,2V1UR01,8,2,right,ID015,right,towards,18,10953
263,2V1UR01,9,1,right,ID015,right,towards,26,11643
263,2V1UR01,10,1,left,ID030,left,towards,-25,8376
263,2V1UR01,11,3,right,ID030,right,towards,39,8316
263,2V1UR01,12,2,right,ID015,left,away,22,8853
263,2V1UR01,13,2,left,ID030,right,away,-19,5785
263,2V1UR01,14,2,left,ID015,right,away,-21,9797
263,2V1UR01,15,0,left,ID015,right,away,-8,8243
263,2V1UR01,16,2,right,ID030,right,towards,19,5565
263,2V1UR01,17,1,left,ID015,right,away,-23,5506
263,2V1UR01,18,3,left,ID030,right,away,-39,8503
263,2V1UR01,19,0,right,ID015,right,towards,10,7021
263,2V1UR01,20,2,left,ID030,left,towards,-14,8205
263,2V1UR01,21,0,left,ID015,left,towards,-10,8368
263,2V1UR01,22,3,right,ID015,left,away,32,9242
263,2V1UR01,23,0,right,ID030,right,towards,11,4968
263,2V1UR01,24,3,left,ID030,left,towards,-31,6907
263,2V1UR01,25,1,right,ID015,left,away,21,6429
263,2V1UR01,26,1,right,ID030,right,towards,23,6297
263,2V1UR01,27,2,left,ID015,left,towards,-11,4012
263,2V1UR01,28,3,left,ID015,left,towards,-33,5125
263,2V1UR01,29,1,left,ID015,left,towards,-26,8511
263,2V1UR01,30,0,left,ID030,right,away,-13,7980
263,2V1UR01,31,0,right,ID015,left,away,14,3786
264,2V1UR01,0,3,left,ID015,right,away,0,17504
264,2V1UR01,1,2,left,ID030,right,away,0,230
264,2V1UR01,2,1,right,ID015,right,towards,0,191
264,2V1UR01,3,2,right,ID015,right,towards,0,167
264,2V1UR01,4,1,right,ID030,left,away,0,176
264,2V1UR01,5,2,left,ID015,right,away,0,183
264,2V1UR01,6,3,right,ID030,left,away,0,183
264,2V1UR01,7,1,left,ID015,left,towards,0,183
264,2V1UR01,8,0,right,ID030,right,towards,0,182
264,2V1UR01,9,0,left,ID015,left,towards,0,200
264,2V1UR01,10,2,right,ID030,left,away,0,208
264,2V1UR01,11,3,left,ID015,left,towards,0,215
264,2V1UR01,12,0,left,ID030,right,away,0,191
264,2V1UR01,13,3,left,ID030,left,towards,0,215
264,2V1UR01,14,3,left,ID030,right,away,0,215
264,2V1UR01,15,1,right,ID030,right,towards,0,199
264,2V1UR01,16,0,right,ID015,right,towards,0,199
264,2V1UR01,17,1,left,ID015,right,away,0,183
264,2V1UR01,18,0,right,ID015,left,away,0,207
264,2V1UR01,19,3,right,ID015,right,towards,0,439
264,2V1UR01,20,0,left,ID015,right,away,0,270
264,2V1UR01,21,3,right,ID015,left,away,0,240
264,2V1UR01,22,0,left,ID030,left,towards,0,232
264,2V1UR01,23,2,left,ID015,left,towards,0,199
264,2V1UR01,24,2,left,ID030,left,towards,0,215
264,2V1UR01,25,2,right,ID030,right,towards,0,207
264,2V1UR01,26,0,right,ID030,left,away,0,199
264,2V1UR01,27,1,left,ID030,left,towards,0,191
264,2V1UR01,28,2,right,ID015,left,away,0,207
264,2V1UR01,29,3,right,ID030,right,towards,0,193
264,2V1UR01,30,1,left,ID030,right,away,0,206
264,2V1UR01,31,1,right,ID015,left,away,0,191
265,2V1UR01,0,3,right,ID015,right,towards,21,116317
265,2V1UR01,1,0,left,ID015,left,towards,-19,8015
265,2V1UR01,2,3,left,ID015,right,away,36,5544
265,2V1UR01,3,3,right,ID015,left,away,29,10488
265,2V1UR01,4,1,right,ID030,right,towards,25,7049
265,2V1UR01,5,2,right,ID015,right,towards,17,4366
265,2V1UR01,6,1,left,ID015,right,away,-24,7592
265,2V1UR01,7,3,right,ID030,right,towards,32,4311
265,2V1UR01,8,3,right,ID030,left,away,27,2937
265,2V1UR01,9,2,left,ID030,right,away,-17,2860
265,2V1UR01,10,3,left,ID030,left,towards,-29,4830
265,2V1UR01,11,1,left,ID015,left,towards,-24,3568
265,2V1UR01,12,0,right,ID030,right,towards,12,3066
265,2V1UR01,13,3,left,ID030,right,away,-25,2378
265,2V1UR01,14,1,right,ID015,right,towards,20,3200
265,2V1UR01,15,2,left,ID015,right,away,-14,3176
265,2V1UR01,16,0,left,ID015,right,away,-13,3627
265,2V1UR01,17,0,right,ID030,left,away,13,2537
265,2V1UR01,18,0,left,ID030,left,towards,-13,2065
265,2V1UR01,19,2,left,ID030,left,towards,-14,4798
265,2V1UR01,20,2,left,ID015,left,towards,-13,3123
265,2V1UR01,21,0,left,ID030,right,away,-11,2286
265,2V1UR01,22,2,right,ID030,right,towards,11,2999
265,2V1UR01,23,3,left,ID015,left,towards,-28,4371
265,2V1UR01,24,0,right,ID015,left,away,13,3396
265,2V1UR01,25,2,right,ID015,left,away,12,2791
265,2V1UR01,26,0,right,ID015,right,towards,14,4228
265,2V1UR01,27,2,right,ID030,left,away,0,1
265,2V1UR01,28,1,left,ID030,right,away,0,2
265,2V1UR01,29,1,right,ID015,left,away,40,3206
265,2V1UR01,30,1,left,ID030,left,towards,-46,3082
265,2V1UR01,31,1,right,ID030,left,away,38,2754
266,2V1UR01,0,0,right,ID015,right,towards,10,119280
266,2V1UR01,1,3,right,ID030,right,towards,12,23952
266,2V1UR01,2,0,left,ID030,left,towards,-11,7784
266,2V1UR01,3,3,left,ID030,left,towards,15,13648
266,2V1UR01,4,0,left,ID015,left,towards,-12,9072
266,2V1UR01,5,2,right,ID015,right,towards,15,7024
266,2V1UR01,6,2,right,ID030,left,away,15,7528
266,2V1UR01,7,1,left,ID030,right,away,-13,9712
266,2V1UR01,8,3,right,ID030,left,away,19,7472
266,2V1UR01,9,2,right,ID030,right,towards,14,6752
266,2V1UR01,10,0,right,ID030,right,towards,14,7679
266,2V1UR01,11,3,left,ID030,right,away,-19,8815
266,2V1UR01,12,3,left,ID015,left,towards,-21,9841
266,2V1UR01,13,2,left,ID015,right,away,-17,8303
266,2V1UR01,14,0,left,ID030,right,away,-14,5864
266,2V1UR01,15,2,left,ID015,left,towards,-20,6895
266,2V1UR01,16,3,right,ID015,left,away,20,7023
266,2V1UR01,17,0,right,ID015,left,away,15,5024
266,2V1UR01,18,2,right,ID015,left,away,16,5616
266,2V1UR01,19,3,left,ID015,right,away,-18,4472
266,2V1UR01,20,0,left,ID015,right,away,-16,5088
266,2V1UR01,21,1,right,ID030,left,away,18,6912
266,2V1UR01,22,1,right,ID015,right,towards,19,5375
266,2V1UR01,23,1,right,ID015,left,away,20,4136
266,2V1UR01,24,2,left,ID030,right,away,-18,4375
266,2V1UR01,25,2,left,ID030,left,towards,-19,5417
266,2V1UR01,26,1,left,ID015,right,away,-19,4583
266,2V1UR01,27,1,right,ID030,right,towards,17,3704
266,2V1UR01,28,3,right,ID015,right,towards,22,4000
266,2V1UR01,29,1,left,ID030,left,towards,-18,3512
266,2V1UR01,30,1,left,ID015,left,towards,-19,3456
266,2V1UR01,31,0,right,ID030,left,away,13,3856
267,2V1UR01,0,1,right,ID015,left,away,5,157054
267,2V1UR01,1,2,left,ID030,right,away,-7,10224
267,2V1UR01,2,2,right,ID015,right,towards,5,6200
267,2V1UR01,3,3,right,ID030,right,towards,4,3991
267,2V1UR01,4,3,right,ID030,left,away,4,7496
267,2V1UR01,5,0,left,ID030,right,away,-5,8455
267,2V1UR01,6,1,left,ID015,right,away,-5,6855
267,2V1UR01,7,2,right,ID030,right,towards,6,3535
267,2V1UR01,8,1,right,ID015,right,towards,0,1696
267,2V1UR01,9,3,left,ID015,right,away,0,399
267,2V1UR01,10,2,right,ID015,left,away,5,11552
267,2V1UR01,11,3,right,ID015,right,towards,10,12263
267,2V1UR01,12,2,left,ID015,right,away,-11,8495
267,2V1UR01,13,3,left,ID015,left,towards,-21,9848
267,2V1UR01,14,0,left,ID015,left,towards,-5,5038
267,2V1UR01,15,3,left,ID030,left,towards,-16,7817
267,2V1UR01,16,3,right,ID015,left,away,13,4512
267,2V1UR01,17,2,left,ID015,left,towards,-6,5335
267,2V1UR01,18,1,left,ID030,right,away,-10,5223
267,2V1UR01,19,0,right,ID015,right,towards,9,3294
267,2V1UR01,20,0,right,ID015,left,away,11,3728
267,2V1UR01,21,0,left,ID030,left,towards,-8,3184
267,2V1UR01,22,1,left,ID015,left,towards,-9,4080
267,2V1UR01,23,1,left,ID030,left,towards,-14,4800
267,2V1UR01,24,2,right,ID030,left,away,11,4479
267,2V1UR01,25,0,left,ID015,right,away,-8,3673
267,2V1UR01,26,0,right,ID030,left,away,7,3961
267,2V1UR01,27,2,left,ID030,left,towards,-16,4903
267,2V1UR01,28,0,right,ID030,right,towards,11,3409
267,2V1UR01,29,3,left,ID030,right,away,-27,6791
267,2V1UR01,30,1,right,ID030,left,away,10,4745
267,2V1UR01,31,1,right,ID030,right,towards,20,5022
268,2V1UR01,0,3,left,ID030,right,away,-9,117021
268,2V1UR01,1,3,right,ID015,right,towards,10,27517
268,2V1UR01,2,2,left,ID030,right,away,-9,12014
268,2V1UR01,3,1,left,ID015,right,away,-9,11769
268,2V1UR01,4,0,left,ID030,left,towards,-9,16039
268,2V1UR01,5,1,right,ID015,right,towards,6,16979
268,2V1UR01,6,0,left,ID015,right,away,-8,8949
268,2V1UR01,7,3,right,ID030,left,away,7,11161
268,2V1UR01,8,1,left,ID030,right,away,-7,5862
268,2V1UR01,9,1,left,ID030,left,towards,-9,6649
268,2V1UR01,10,0,right,ID030,left,away,7,11368
268,2V1UR01,11,1,right,ID030,left,away,8,9389
268,2V1UR01,12,1,right,ID015,left,away,8,11080
268,2V1UR01,13,2,right,ID030,left,away,7,8512
268,2V1UR01,14,0,right,ID015,left,away,7,8591
268,2V1UR01,15,3,left,ID015,left,towards,-11,10232
268,2V1UR01,16,2,left,ID030,left,towards,-10,8616
268,2V1UR01,17,3,left,ID015,right,away,-15,20232
268,2V1UR01,18,2,left,ID015,left,towards,-10,6808
268,2V1UR01,19,2,left,ID015,right,away,-11,8150
268,2V1UR01,20,3,right,ID015,left,away,10,12711
268,2V1UR01,21,2,right,ID015,right,towards,7,7095
268,2V1UR01,22,0,left,ID015,left,towards,-9,9484
268,2V1UR01,23,0,right,ID030,right,towards,8,10821
268,2V1UR01,24,3,left,ID030,left,towards,-8,13254
268,2V1UR01,25,1,right,ID030,right,towards,6,11479
268,2V1UR01,26,0,left,ID030,right,away,-8,8745
268,2V1UR01,27,3,right,ID030,right,towards,7,8583
268,2V1UR01,28,0,right,ID015,right,towards,6,5079
268,2V1UR01,29,2,right,ID030,right,towards,7,5552
268,2V1UR01,30,1,left,ID015,left,towards,-11,15704
268,2V1UR01,31,2,right,ID015,left,away,9,8190
269,2V1UR01,0,1,left,ID030,left,towards,-7,276505
269,2V1UR01,1,3,left,ID030,left,towards,-9,23406
269,2V1UR01,2,1,right,ID015,right,towards,13,16155
269,2V1UR01,3,0,left,ID030,left,towards,-7,13939
269,2V1UR01,4,3,right,ID030,left,away,19,15140
269,2V1UR01,5,1,left,ID015,left,towards,-13,11965
269,2V1UR01,6,3,left,ID030,right,away,-15,10127
269,2V1UR01,7,0,right,ID015,right,towards,15,43835
269,2V1UR01,8,0,left,ID015,left,towards,-16,20163
269,2V1UR01,9,1,left,ID015,right,away,-25,6600
269,2V1UR01,10,0,right,ID030,left,away,17,15866
269,2V1UR01,11,0,left,ID030,right,away,-17,6976
269,2V1UR01,12,0,left,ID015,right,away,-17,17871
269,2V1UR01,13,2,left,ID030,left,towards,-17,7170
269,2V1UR01,14,3,right,ID015,left,away,31,5924
269,2V1UR01,15,2,right,ID030,right,towards,18,4706
269,2V1UR01,16,1,right,ID030,left,away,24,12191
269,2V1UR01,17,1,left,ID030,right,away,-20,10352
269,2V1UR01,18,0,right,ID015,left,away,22,6892
269,2V1UR01,19,2,right,ID030,left,away,23,5429
269,2V1UR01,20,2,left,ID015,left,towards,-20,4279
269,2V1UR01,21,3,right,ID030,right,towards,30,6479
269,2V1UR01,22,2,left,ID030,right,away,-28,5031
269,2V1UR01,23,3,right,ID015,right,towards,32,2719
269,2V1UR01,24,3,left,ID015,right,away,-17,5905
269,2V1UR01,25,2,right,ID015,right,towards,15,2206
269,2V1UR01,26,2,right,ID015,left,away,13,2732
269,2V1UR01,27,3,left,ID015,left,towards,-23,4887
269,2V1UR01,28,2,left,ID015,right,away,21,4911
269,2V1UR01,29,0,right,ID030,right,towards,17,2416
269,2V1UR01,30,1,right,ID015,left,away,27,2500
269,2V1UR01,31,1,right,ID030,right,towards,27,2385
270,2V1UR01,0,0,left,ID015,left,towards,-16,159308
270,2V1UR01,1,3,left,ID030,left,towards,-18,8425
270,2V1UR01,2,3,left,ID015,right,away,-14,6890
270,2V1UR01,3,0,right,ID030,right,towards,9,9174
270,2V1UR01,4,0,left,ID030,left,towards,-9,9549
270,2V1UR01,5,1,left,ID030,right,away,-9,13166
270,2V1UR01,6,1,right,ID030,left,away,9,8832
270,2V1UR01,7,0,right,ID015,right,towards,13,7496
270,2V1UR01,8,2,right,ID015,left,away,9,8181
270,2V1UR01,9,2,left,ID015,left,towards,-8,8660
270,2V1UR01,10,1,left,ID015,right,away,-9,8098
270,2V1UR01,11,3,left,ID030,right,away,-21,8572
270,2V1UR01,12,2,right,ID030,left,away,14,7002
270,2V1UR01,13,3,right,ID030,left,away,24,5275
270,2V1UR01,14,2,right,ID015,right,towards,8,6702
270,2V1UR01,15,2,left,ID030,right,away,-15,3881
270,2V1UR01,16,2,left,ID030,left,towards,-16,4512
270,2V1UR01,17,3,right,ID015,left,away,29,4529
270,2V1UR01,18,1,right,ID015,left,away,15,5507
270,2V1UR01,19,1,left,ID030,left,towards,-18,5061
270,2V1UR01,20,0,right,ID030,left,away,6,4321
270,2V1UR01,21,0,left,ID015,right,away,-9,4015
270,2V1UR01,22,3,right,ID015,right,towards,25,4072
270,2V1UR01,23,3,left,ID015,left,towards,-28,3715
270,2V1UR01,24,0,left,ID030,right,away,-9,4777
270,2V1UR01,25,2,right,ID030,right,towards,16,6474
270,2V1UR01,26,0,right,ID015,left,away,9,4570
270,2V1UR01,27,1,right,ID015,right,towards,21,4062
270,2V1UR01,28,2,left,ID015,right,away,-13,4627
270,2V1UR01,29,1,right,ID030,right,towards,23,6059
270,2V1UR01,30,1,left,ID015,left,towards,-16,3094
270,2V1UR01,31,3,right,ID030,right,towards,25,4241
271,2V1UR01,0,2,left,ID015,left,towards,-38,153634
271,2V1UR01,1,1,left,ID030,left,towards,-34,20775
271,2V1UR01,2,2,left,ID030,left,towards,-37,28732
271,2V1UR01,3,2,left,ID030,right,away,-36,22141
271,2V1UR01,4,2,left,ID015,right,away,-41,11305
271,2V1UR01,5,0,left,ID030,right,away,-32,19379
271,2V1UR01,6,2,right,ID030,right,towards,36,13749
271,2V1UR01,7,1,right,ID015,left,away,32,18068
271,2V1UR01,8,3,left,ID030,left,towards,-42,20490
271,2V1UR01,9,0,left,ID030,left,towards,-30,10666
271,2V1UR01,10,0,right,ID030,left,away,24,10085
271,2V1UR01,11,0,left,ID015,left,towards,-26,14742
271,2V1UR01,12,1,left,ID015,right,away,-31,20742
271,2V1UR01,13,2,right,ID015,left,away,32,19089
271,2V1UR01,14,1,right,ID030,right,towards,26,13424
271,2V1UR01,15,0,left,ID015,right,away,-18,8986
271,2V1UR01,16,3,left,ID015,left,towards,-40,12708
271,2V1UR01,17,1,right,ID030,left,away,24,20169
271,2V1UR01,18,2,right,ID015,right,towards,33,17859
271,2V1UR01,19,3,left,ID030,right,away,-36,15984
271,2V1UR01,20,0,right,ID015,left,away,19,15386
271,2V1UR01,21,1,right,ID015,right,towards,23,15829
271,2V1UR01,22,2,right,ID030,left,away,29,8038
271,2V1UR01,23,1,left,ID015,left,towards,-29,20200
271,2V1UR01,24,3,right,ID015,left,away,34,13351
271,2V1UR01,25,0,right,ID030,right,towards,23,22466
271,2V1UR01,26,3,left,ID015,right,away,-37,12776
271,2V1UR01,27,3,right,ID030,right,towards,33,14857
271,2V1UR01,28,3,right,ID015,right,towards,35,17016
271,2V1UR01,29,3,right,ID030,left,away,29,18907
271,2V1UR01,30,0,right,ID015,right,towards,25,8944
271,2V1UR01,31,1,left,ID030,right,away,-23,19356
272,2V1UR01,0,3,right,ID030,right,towards,11,643418
272,2V1UR01,1,0,left,ID030,left,towards,-6,3648
272,2V1UR01,2,3,right,ID030,left,away,18,5016
272,2V1UR01,3,2,right,ID015,left,away,11,4023
272,2V1UR01,4,0,left,ID015,left,towards,-6,3744
272,2V1UR01,5,0,right,ID015,left,away,7,1968
272,2V1UR01,6,1,right,ID015,right,towards,20,5401
272,2V1UR01,7,1,right,ID015,left,away,21,5559
272,2V1UR01,8,1,left,ID030,right,away,-19,4856
272,2V1UR01,9,2,right,ID030,left,away,10,4208
272,2V1UR01,10,2,right,ID030,right,towards,12,2745
272,2V1UR01,11,3,right,ID015,left,away,40,6359
272,2V1UR01,12,1,right,ID030,left,away,24,3216
272,2V1UR01,13,2,left,ID015,right,away,-17,2760
272,2V1UR01,14,2,right,ID015,right,towards,17,2088
272,2V1UR01,15,3,left,ID015,left,towards,-37,3336
272,2V1UR01,16,3,left,ID030,left,towards,-38,5256
272,2V1UR01,17,1,left,ID015,left,towards,-27,3159
272,2V1UR01,18,3,right,ID015,right,towards,42,2568
272,2V1UR01,19,0,left,ID030,right,away,-13,2496
272,2V1UR01,20,1,left,ID030,left,towards,-26,2480
272,2V1UR01,21,0,right,ID015,right,towards,16,2616
272,2V1UR01,22,0,right,ID030,left,away,16,4704
272,2V1UR01,23,2,left,ID030,left,towards,-20,2416
272,2V1UR01,24,2,left,ID015,left,towards,-18,2992
272,2V1UR01,25,0,left,ID015,right,away,-23,2752
272,2V1UR01,26,3,left,ID015,right,away,-47,3840
272,2V1UR01,27,0,right,ID030,right,towards,15,2112
272,2V1UR01,28,1,left,ID015,right,away,-30,3152
272,2V1UR01,29,2,left,ID030,right,away,-20,4360
272,2V1UR01,30,1,right,ID030,right,towards,29,3320
272,2V1UR01,31,3,left,ID030,right,away,-45,4536
273,2V1UR01,0,2,left,ID030,right,away,6,158316
273,2V1UR01,1,0,left,ID030,left,towards,-4,8975
273,2V1UR01,2,0,left,ID030,right,away,5,24703
273,2V1UR01,3,0,left,ID015,left,towards,-3,11119
273,2V1UR01,4,2,left,ID015,right,away,1,7295
273,2V1UR01,5,0,right,ID030,left,away,-4,3791
273,2V1UR01,6,2,right,ID015,left,away,-3,3631
273,2V1UR01,7,2,right,ID030,right,towards,3,3871
273,2V1UR01,8,2,right,ID030,left,away,-4,3983
273,2V1UR01,9,1,right,ID015,right,towards,5,5311
273,2V1UR01,10,0,left,ID015,right,away,4,6991
273,2V1UR01,11,0,right,ID015,left,away,-4,3439
273,2V1UR01,12,1,right,ID030,left,away,3,3151
273,2V1UR01,13,3,left,ID015,right,away,4,4271
273,2V1UR01,14,1,left,ID030,left,towards,-4,3375
273,2V1UR01,15,2,left,ID030,left,towards,-4,3807
273,2V1UR01,16,1,right,ID030,right,towards,5,3343
273,2V1UR01,17,0,right,ID030,right,towards,-4,3247
273,2V1UR01,18,1,left,ID015,right,away,4,4799
273,2V1UR01,19,3,right,ID015,left,away,4,10335
273,2V1UR01,20,0,right,ID015,right,towards,3,2927
273,2V1UR01,21,2,right,ID015,right,towards,3,2608
273,2V1UR01,22,1,left,ID015,left,towards,-4,4398
273,2V1UR01,23,3,right,ID015,right,towards,4,2911
273,2V1UR01,24,2,left,ID015,left,towards,-3,3023
273,2V1UR01,25,3,right,ID030,right,towards,5,3711
273,2V1UR01,26,3,left,ID030,left,towards,-4,5695
273,2V1UR01,27,3,right,ID030,left,away,-5,4719
273,2V1UR01,28,1,left,ID030,right,away,-5,4591
273,2V1UR01,29,3,left,ID030,right,away,-4,3711
273,2V1UR01,30,3,left,ID015,left,towards,-4,2751
273,2V1UR01,31,1,right,ID015,left,away,-4,2783
274,2V1UR01,0,3,right,ID015,right,towards,31,306731
274,2V1UR01,1,0,left,ID030,left,towards,-23,16091
274,2V1UR01,2,3,right,ID015,left,away,16,12695
274,2V1UR01,3,2,right,ID015,left,away,18,11058
274,2V1UR01,4,3,left,ID015,right,away,-24,10990
274,2V1UR01,5,0,right,ID030,right,towards,17,15361
